name,citation,google_scholar,personal_page,twitter,linkedin,image,famous_work,honor,institution,position
Geoffrey Hinton,833235,JicYPdAAAAAJ,https://www.cs.toronto.edu/~hinton/,geoffreyhinton,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT694rsiJ72yoxYaMdcpN_gVSQwwiz0xG9Vt4bxg8281pC6xeJHOkgwFhtfWvaiGGkco4ttwZnuh1bU8NXPpo14RQ,"Boltzmann machines, 1985",Nobel Prize; Turing Award,University of Toronto; https://fundit.fr/sites/default/files/styles/max_650x650/public/actors/2527-universite-toronto.png?itok=mPR77h6x,Emeritus Professor
Kwan-Liu Ma,26331,LgL2HpkAAAAJ,,KwanliuMa,https://www.linkedin.com/in/kma01,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTT33Wyc_l2pBeYgsBjL2ATJZ7z8-wd61bIbg&s,Terascale direct numerical simulations of turbulent combustion using S3D 2009,,University of California at Davis; https://communicationsguide.ucdavis.edu/sites/g/files/dgvnsk6246/files/inline-images/UCDavisUnofficialSeal_Gold.png,Professor
James Foley,25613,GmcChLIAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaxPAZNkTY2UDw1X7VrANTauCj7CJJfkhAkA&s,Computer graphics: principles and practice 1996,,Georgia Institute of Technology; https://brand.gatech.edu/sites/default/files/inline-images/gt-seal_0.png,Professor
Richard Zhang,34090,LW8ze_UAAAAJ,,rzhang88,https://www.linkedin.com/in/richard-zhang-ai,https://richzhang.github.io/index_files/mypic4.jpg,LPIPS 2018,,Adobe; https://cdn-icons-png.flaticon.com/512/888/888835.png,Research Scientist
Irfan Essa,26741,XM97iScAAAAJ,,irrfaan,https://www.linkedin.com/in/irfanessa/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3Rov7pTgGxXUNQEsovdaFTrkmsAR0g4ol-A&s,Graphcut textures: Image and video synthesis using graph cuts 2003,,Georgia Tech; https://brand.gatech.edu/sites/default/files/inline-images/GTVertical_RGB.png,Professor
Alexis Conneau,28942,45KfCpgAAAAJ,,alex_conneau,,https://th.bing.com/th/id/OIP.PO6v4TwepvrUQBMyeM6iOQHaLH?rs=1&pid=ImgDetMain,XLM-R，2020,,OPENAI;https://th.bing.com/th/id/OIP.KzqtSdlVAA7RuzWOiW3bpgHaEK?rs=1&pid=ImgDetMain,Research Lead
Kensaku Mori,28073,o0tylKsAAAAJ,,,https://jp.linkedin.com/in/kensaku-mori-82160a5a,https://th.bing.com/th/id/R.e4ae97fe662b096536a1daa396f80ac7?rik=73dlepNp0focDA&riu=http%3a%2f%2fmori.m.is.nagoya-u.ac.jp%2fwiki%2findex.php%3fplugin%3dattach%26refer%3dMori+Laboratory%26openfile%3dMoriPic.jpg&ehk=FfRfrAeoKYqMtTffHx0VxbYDE58%2bu3rvY9GaFL4etpM%3d&risl=&pid=ImgRaw&r=0,"Attention U-Net,2018",,Nagoya University;https://th.bing.com/th/id/R.618e049c4532e1d90225d18372f2dd14?rik=OLkd5fL9TlwMnw&pid=ImgRaw&r=0,Professor
Przemyslaw Prusinkiewicz,25270,pjH7e8IAAAAJ,,,https://ca.linkedin.com/in/przemyslaw-prusinkiewicz-2443804,https://th.bing.com/th/id/R.557b7ee76142c3779cba13745a73d842?rik=EHECP0Gu3pJcpw&pid=ImgRaw&r=0,"ABP,2012",,University of Calgary;https://th.bing.com/th/id/R.eef67439226e71495fa2aa5d173df1c6?rik=H8ZbynqYOmOQHQ&pid=ImgRaw&r=0,Professor of Computer Science
Maoguo Gong （公茂果）,27294,D-TS1fAAAAAJ,http://see.xidian.edu.cn/faculty/mggong/index.htm,,https://cn.linkedin.com/in/maoguo-gong-382ba4a7,https://th.bing.com/th/id/OIP.OJ1G0NYaUj6JeXwBDGT1OAHaHa?rs=1&pid=ImgDetMain,Fuzzy c-means clustering with local information and kernel metric for image segmentation，2012,,"Xidian University, Xi'an；https://edurank.org/assets/img/uni-logos/xidian-university-logo.png",Professor
Henry Fuchs,24918,guhwcP8AAAAJ,,,https://www.linkedin.com/in/henry-fuchs-87369911,https://th.bing.com/th/id/OIP.73mbPeUWU6goVmZ8q2L_dgHaFI?rs=1&pid=ImgDetMain,,"BSP,1980",University of North Carolina；https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/University_of_North_Carolina_at_Chapel_Hill_seal.svg/640px-University_of_North_Carolina_at_Chapel_Hill_seal.svg.png,Federico Gil Distinguished Professor of Computer Science
Junggon Kim,24975,BdRCA9cAAAAJ,,,,https://i1.rgstatic.net/ii/profile.image/11431281145671818-1681440759618_Q512/Jungjin-Kim-3.jpg,,Large-area synthesis of high-quality and uniform graphene films on copper foils，2009,Carnegie Mellon University; https://seeklogo.com/images/C/carnegie-mellon-university-logo-389DF9E4D6-seeklogo.com.png,Research Technologist
Ren Ng,29481,6H0mhLUAAAAJ,,,https://www.linkedin.com/in/renng,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGkrdVx4MX-4WSiUbLtvM1hekw2dV1cRdgdw&s,NeRF 2021,,"University of California, Berkeley; https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Seal_of_University_of_California%2C_Berkeley.svg/1200px-Seal_of_University_of_California%2C_Berkeley.svg.png",Professor
"Prof. Nikola Kasabov, LFIEEE, FRSNZ, FINNS",23703,YTa9Dz4AAAAJ,https://knowledgeengineering.ai/nikolakasabov,,https://nz.linkedin.com/in/nikola-kasabov-994656231,https://confmiet.org/assets/img/author/NKasabov.png,"Foundations of neural networks, fuzzy systems, and knowledge engineering 1996",,Auckland University of Technology; https://upload.wikimedia.org/wikipedia/commons/5/55/AUT_old_logo.svg,Professor
Zoran Popovic,24654,0Qr2IGwAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbvTtJ-EM5hcy46JJqxgJMXbjUdwnQCLnjTw&s,ROSETTA3: an object-oriented software suite for the simulation and design of macromolecules 2011,,University of Washington; https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Washington_Huskies_logo.svg/2560px-Washington_Huskies_logo.svg.png,Professor
Norman Badler,24111,e8e5qGcAAAAJ,,,,https://directory.seas.upenn.edu/wp-content/uploads/2020/03/badler-norm.jpg,Simulating humans: computer graphics animation and control 1993,,Univ. of Pennsylvania; https://branding.web-resources.upenn.edu/sites/default/files/styles/card_3x2/public/2022-03/UniversityofPennsylvania_FullLogo_RGB-4_0.png?h=ab080a2f&itok=tu_jMFEm,Professor
Greg Turk,23889,Q_4d9N0AAAAJ,,,https://www.linkedin.com/in/greg-t-184a1121a?trk=people-guest_people_search-card,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXvUtRYXCOoGR4iJ-nSwmX1c4JfdMdjgR2LA&s,Graphcut textures: Image and video synthesis using graph cuts 2003,,Georgia Tech; https://brand.gatech.edu/sites/default/files/inline-images/GTVertical_RGB.png,Professor
Li Yi,28272,UyZL660AAAAJ,,ericyi0124,,https://ericyi.github.io/Li_Yi_files/ericyi.jpg,Pointnet++ 2017,,Tsinghua University; https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Tsinghua_University_Logo.svg/2048px-Tsinghua_University_Logo.svg.png,Assistant Professor
Zheng-Guang Wu,25729,vy6JCNgAAAAJ,,,https://cn.linkedin.com/in/zheng-guang-wu-b3264369?trk=people-guest_people_search-card,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNhWZ6flDp_0CPX9WJpYQFzHixFs28agjZfg&s,Stochastic synchronization of Markovian jump neural networks with time-varying delay using sampled data 2013,,Zhejiang University; https://upload.wikimedia.org/wikipedia/en/1/16/Zhejiang_University_Logo.svg,Professor
Sebastian Nowozin,25231,7-B7aQkAAAAJ,,sebnowozin,,https://avatars.githubusercontent.com/u/36041658?v=4,Occupancy Network 2019,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Researcher
Zhigang Zeng,26243,BrJUTvoAAAAJ,http://aia.hust.edu.cn/zhigangzeng/,,https://cn.linkedin.com/in/zhigang-zeng-5a004939,https://media.licdn.com/dms/image/v2/C5603AQEvWQF0imoD6g/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1516807897995?e=2147483647&v=beta&t=vMMY8b3QCaDF9mxWj0vbyHrtlTBQPWX9CjV0UoF1pcI,Global Mittag-Leffler stability and synchronization of memristor-based fractional-order neural networks 2014,,Huazhong University of Science and Technology; https://upload.wikimedia.org/wikipedia/en/c/c5/Hustseals.png,Professor
Thomas Ertl,23673,qFQ9jHkAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmMN1WLyGgfAw0tX4ssUSIL_whJkGmP7waNA&s,High-quality pre-integrated volume rendering using hardware-accelerated pixel shading 2001,,University of Stuttgart; https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Universit%C3%A4t_Stuttgart_Logo.png/1200px-Universit%C3%A4t_Stuttgart_Logo.png,Professor
Arantxa Casanova,27481,iFhSTbAAAAAJ,,arcp_8,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfCAA2XCYZZ8PAy5IBX5Kq0-M39IfxK8HhmQ&s,GAT 2017,,Meta; https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Meta-Logo.png/2560px-Meta-Logo.png,Research Scientist
Peter Shirley,23221,nHx9IgYAAAAJ,,,,https://images.contactout.com/profiles/3f03743af4d752b06211aa139fd11263,Color transfer between images 2001,,NVIDIA; https://upload.wikimedia.org/wikipedia/sco/thumb/2/21/Nvidia_logo.svg/351px-Nvidia_logo.svg.png,Research Scientist
Ruigang Yang,24407,yveq40QAAAAJ,,,,https://media.licdn.com/dms/image/v2/C4E03AQHUS9H7s4Bkeg/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1579684610774?e=2147483647&v=beta&t=0iWyb6tTtSK6pmlHeG4X2T4NByPMv5zn1sAQWRMAdeI,ApolloScape dataset 2018,,University of Kentucky; https://1000logos.net/wp-content/uploads/2022/07/University-of-Kentucky-Logo.png,Professor
Peter Wonka,25297,0EKXSXgAAAAJ,,peter_wonka,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8dMN7JEpa-wKjnJQNQi3XffVa9M4rUn3rHg&s,Tensor completion for estimating missing values in visual data 2012,,KAUST; https://seeklogo.com/images/K/king-abdullah-university-of-science-kaust-logo-6B265429DE-seeklogo.com.png,Professor
Douwe Kiela,30175,Q0piorUAAAAJ,,douwekiela,https://www.linkedin.com/in/douwekiela,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgaowiRvqrcpVMry7Z8PGAze7bCpsO5Q8p4g&s,RAG 2020,,Stanford University; https://identity.stanford.edu/wp-content/uploads/sites/3/2020/07/block-s-right.png,Adjunct Professor
Ah Chung Tsoi,24746,iZqQuD8AAAAJ,,,,https://www.polyu.edu.hk/alumni/-/media/Department/ALUMNI/People/private/Alum-Achievements/TSOI-Ah-chung.jpg?h=945&w=756&rev=ca983d4100e2427fa8641c15a0e25b9a&hash=CA93D0D039631C958B9F6C5322A61E9C,GNN 2008,,University of Wollongong; https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Shield_of_the_University_of_Wollongong.svg/1200px-Shield_of_the_University_of_Wollongong.svg.png,Emeritus Professor
David Luebke,23291,AE7Xvl0AAAAJ,,davedotluebke,https://www.linkedin.com/in/david-p-luebke,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDV5extR0gDGR0DNrx7NmreHpuHjXj4aGgyA&s,A survey of general‐purpose computation on graphics hardware 2007,,NVIDIA; https://upload.wikimedia.org/wikipedia/sco/thumb/2/21/Nvidia_logo.svg/351px-Nvidia_logo.svg.png,Vice President of Research
Mu Li,25211,Z_WrhK8AAAAJ,,mli65,https://www.linkedin.com/in/mulicmu,https://www.cs.cmu.edu/~muli/img/mu-photo.jpg,Empirical evaluation of rectified activations in convolutional network 2015,,Amazon; https://cdn4.iconfinder.com/data/icons/flat-brand-logo-2/512/amazon-512.png,Researcher
Ben Mildenhall,31478,NozIDL8AAAAJ,,benmildenhall,https://www.linkedin.com/in/ben-mildenhall-86b4739b,https://neural-rendering.com/data/ben.jpg,NeRF 2020,,World Labs; https://salesforceventures.com/wp-content/uploads/2024/11/wlt_logo.png?w=1024,Cofounder
Manolis Savva,26509,4D2vsdYAAAAJ,,,https://ca.linkedin.com/in/manolis-savva-39591a2b,https://msavva.github.io/files/photo.jpg,ShapeNet 2015,,"Simon Fraser University; https://images.crunchbase.com/image/upload/c_pad,f_auto,q_auto:eco,dpr_1/curlmjeh5c0tpt03vcbg",Associate Professor
Lei Xu,23357,rN2ny9kAAAAJ,"http://www.cs.sjtu.edu.cn/~lxu/,  http://www.cse.cuhk.edu.hk/~lxu/",,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxpVaqiB5IoPgcZGaKdD1yXp4LPIQpImYkNA&s,Methods of combining multiple classifiers and their applications to handwriting recognition 1992,,Shanghai Jiao Tong Univ.; https://upload.wikimedia.org/wikipedia/en/d/da/Sjtu-logo-standard-red.png,Zhiyuan Chair Professor
Ralph R. Martin,23100,INLQHkrsd2QJ,,,,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=INLQHkrsd2QJ&citpid=3,Reverse engineering of geometric models—an introduction 1997,,Cardiff University; https://powertransition.energy/sites/default/files/styles/partnersnode/public/partners/cardiff-university.png?itok=9-Gob6om,Emeritus Professor
Sebastien Bubeck,26643,V2Y1L4sAAAAJ,,SebastienBubeck,https://www.linkedin.com/in/sebastien-bubeck-6b558a1a5,https://pbs.twimg.com/profile_images/1709609135321583616/6bXuF85D_400x400.jpg,Sparks of artificial general intelligence: Early experiments with gpt-4 2023,,OpenAI; https://logos-world.net/wp-content/uploads/2024/08/OpenAI-Logo.png,Researcher
Gabriel Taubin,22250,saeqVMUAAAAJ,,,https://www.linkedin.com/in/gabriel-taubin-04631710,https://cs.brown.edu/media/filer_public_thumbnails/filer_public/66/20/66202a39-5f3b-4a35-92db-f8e0292bd4af/taubin.jpg__240x360_q85_crop-1_subsampling-2.jpg,"QBIC project: querying images by content, using color, texture, and shape 1993",,Brown University; https://1000logos.net/wp-content/uploads/2022/05/Brown-University-Logo.png,Professor
Pratul Srinivasan,29762,aYyDsZ0AAAAJ,,_pratul_,https://www.linkedin.com/in/pratul-srinivasan-a6662923,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUewBcwav1cdCCSSnXyO-cp1Xg_fq7KqePeQ&s,NeRF 2021,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Research Scientist
Olga Sorkine-Hornung,23096,GBU568oAAAAJ,,OlgaSorkineH,https://ch.linkedin.com/in/olga-sorkine-hornung,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVEenI-WrZeXndr1zY5a2TkPk3JvrPO5uDaQ&s,Laplacian surface editing 2004,,ETH Zurich; https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/ETH_Z%C3%BCrich_Logo_black.svg/2560px-ETH_Z%C3%BCrich_Logo_black.svg.png,Professor
Jimei Yang,23787,GwKF9rMAAAAJ,,jimei_yang,https://www.linkedin.com/in/jimei-yang-841b3722/,https://pbs.twimg.com/profile_images/1848757576215015424/14U1TN3o_400x400.jpg,Generative image inpainting with contextual attention 2018,,Runway; https://upload.wikimedia.org/wikipedia/commons/1/1a/Runway_Logo.png,Senior Research Manager
Fuad E. Alsaadi,22220,mivIUmgAAAAJ,,,,https://cdn.adscientificindex.com/pictures/06/349720.jpg,A survey of deep neural network architectures and their applications 2017,,"King Abdulaziz University, Jeddah; https://upload.wikimedia.org/wikipedia/en/5/5f/King_Abdulaziz_University_logo.png",Associate Professor
Andrew L. Maas,23121,emiAAG0AAAAJ,http://www.andrewmaas.com/,AndrewLeeMaas,https://www.linkedin.com/in/andrewleemaas,https://pbs.twimg.com/profile_images/798627198689153024/gDyFrKlr_400x400.jpg,Rectifier nonlinearities improve neural network acoustic models 2013,,Stanford University; https://identity.stanford.edu/wp-content/uploads/sites/3/2020/07/block-s-right.png,PhD
Takeo Igarashi,21758,2LJJtI8AAAAJ,,,https://jp.linkedin.com/in/takeo-igarashi-2154aa270,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT2wy2--zW9wc6-vAB1J0rS9ozC716Ai3t_A&s,Teddy: a sketching interface for 3D freeform design 2006,,The University of Tokyo; https://download.logo.wine/logo/University_of_Tokyo/University_of_Tokyo-Logo.wine.png,Professor
Michael Zollhoefer,23954,eQ8ZIG4AAAAJ,,MZollhoefer,https://www.linkedin.com/in/michael-zollhoefer-a785141a1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcWmqXiDlGi3x_aomXXpFWa4_P1Zv5ldCzQA&s,Face2face: Real-time face capture and reenactment of rgb videos 2016,,Meta; https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Meta-Logo.png/2560px-Meta-Logo.png,Research Scientist
Marc Alexa,21320,KNwXLLsAAAAJ,,,,https://www.cg.tu-berlin.de/media/pages/people/marc-alexa/372f2e58fd-1686067453/ga_500.png,Laplacian surface editing 2004,,TU Berlin; https://upload.wikimedia.org/wikipedia/commons/3/30/TU-Berlin-Logo.svg,Professor
Anthony Steed,21814,mPvFg_8AAAAJ,,anthony_steed,https://uk.linkedin.com/in/anthonysteed?trk=public_post_reshare-text,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRhplbcETavB64VW_uY0G3D7VH0bWRCAhLXg&s,Depth of presence in virtual environments 1994,,University College London; https://upload.wikimedia.org/wikipedia/sco/thumb/d/d1/University_College_London_logo.svg/2560px-University_College_London_logo.svg.png,Professor
Sergey Edunov,33683,5w7uYrIAAAAJ,,edunov,https://www.linkedin.com/in/edunov,https://media.licdn.com/dms/image/v2/C5603AQFv3M1z-UW-yg/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1594160671404?e=2147483647&v=beta&t=izgb6cKDrjANQCVzeXLECzpC7HOCW0X-9aVWYLZ_Hc4,Llama-2 2023,,Facebook AI Research; https://i0.wp.com/techinformed.com/wp-content/uploads/2024/06/Facebook-AI-Research-FAIR_img-1.png?fit=233%2C100&ssl=1,Research Engineering Manager
Michael Gleicher,20481,kDkH9UkAAAAJ,,,https://www.linkedin.com/in/mikegleicher,https://gleicher.sites.cs.wisc.edu/pics/2015_headshot_square.jpg,Motion graphs 2023,,University of Wisconsin - Madison; https://1000logos.net/wp-content/uploads/2020/11/University-of-Wisconsin-Logo-2001.png,Professor
Ulrich Neumann,20562,MHet2VoAAAAJ,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCY5lcIwIWjVUUgAXF3m0oQuqKQkrkdb_OKQ&s,"Analysis of emotion recognition using facial expressions, speech and multimodal information 2004",,University of Southern California; https://identity.usc.edu/wp-content/uploads/2022/09/TheSeal_Reg_0921.png,Professor
Blair MacIntyre,20229,UA3tyKwAAAAJ,,,https://www.linkedin.com/in/blair-macintyre/,https://www.jpmorgan.com/content/dam/jpm/global/images/blair.png,Recent advances in augmented reality 2001,,Northeastern; https://upload.wikimedia.org/wikipedia/commons/b/bb/NU_RGB_seal_R.png,Professor
Jacek M. Zurada,19937,_rOWhBkAAAAJ,http://ci.louisville.edu/zurada/,jacekzurada,https://www.linkedin.com/groups/3722925,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmSSLT3lHyA_10cfrLJth_qc_zgMI8lQS05g&s,Introduction to Arti?cial Neural Systems 1992,,University of Louisville; https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/University_of_Louisville_seal.svg/1200px-University_of_Louisville_seal.svg.png,Professor
Yan-Jun Liu,20643,x_Wk1jAAAAAJ,http://www.scholat.com/liuyanjun,,,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=x_Wk1jAAAAAJ&citpid=2,Barrier Lyapunov functions-based adaptive control for a class of nonlinear pure-feedback systems with full state constraints 2016,,Liaoning University of Technology; https://upload.wikimedia.org/wikipedia/zh/3/3c/Liaoning_University_of_Technology_logo.png,Professor
David Luan,24263,cItVg2MAAAAJ,,jluan,https://www.linkedin.com/in/jluan,https://media.licdn.com/dms/image/v2/C4E03AQEeNB71pGqq1A/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1546740997905?e=2147483647&v=beta&t=ea2_wyTClYY0yVCsiugFK4utNh5EzE39zj631UGbIAc,GPT-2 ,,OpenAI; https://logos-world.net/wp-content/uploads/2024/08/OpenAI-Logo.png,VP Engineering
Erich Elsen,22546,5d2Ss9EAAAAJ,,erich_elsen,https://www.linkedin.com/in/eric-elsen-63b4871,https://mlconf.com/wp-content/uploads/2019/01/erich-elsen-400x400.jpg,Deep speech 2 2016,,Persimmon AI Labs; https://persimmons.ai/_astro/logo.NqUs8zjM.svg,Research Scientist
Bao-Liang Lu （吕宝粮）,21058,709il6EAAAAJ,http://bcmi.sjtu.edu.cn/~blu/,,https://cn.linkedin.com/in/bao-liang-lu-0832552b,https://www.cs.sjtu.edu.cn/Management/Upload/[User]a974865f133c402ba3b89650c0e35d80/202381141013133mPJWr.jpeg,Investigating critical frequency bands and channels for EEG-based emotion recognition with deep neural networks 2015,,Shanghai Jiao Tong University; https://upload.wikimedia.org/wikipedia/en/d/da/Sjtu-logo-standard-red.png,Professor
Klaus Greff,20932,OcownLgAAAAJ,http://qwlouse.github.io/,,,https://media.licdn.com/dms/image/v2/C4D03AQGfR2g5JcgKlA/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1560183578820?e=2147483647&v=beta&t=Ekdsp0PMtphinEzINpRxQUKC7uAuuTxh2P3mU4QH8nw,LSTM: A search space odyssey 2016,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Research Scientist
Zhihong Man,19552,dG87s78AAAAJ,https://www.swinburne.edu.au/,ZhihongMan,https://au.linkedin.com/in/man-zhihong-9a984022,https://lh5.googleusercontent.com/proxy/EDnX7qF_mc91-Hsw5o0iGysqrS6e-PuG9QJyDRSKu3HRiJGwzvXiuJudQDTklSd5DOUnyMhQmvHQ6uhis4NJm3FoQmXa9vyKcr5GPQ2dtMGou7voRQE-uLugEY23fU3_vGB2xlLeIy3_KNxYWswA5ZLx,Continuous finite-time control for robotic manipulators with terminal sliding mode 2005,,Swinburne University of Technology; https://cdn.freebiesupply.com/logos/large/2x/swinburne-university-of-technology-7-logo-png-transparent.png,Professor
Thibaut Lavril,33224,9nPunCEAAAAJ,,LavrilThibaut,https://fr.linkedin.com/in/thibaut-lavril,https://media.licdn.com/dms/image/v2/C4E03AQFnpTje1el6QQ/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1517231264719?e=2147483647&v=beta&t=HPnyzeBhp3kCJreqxe6OT1-masGBdufIX65-4RPAfaQ,LLaMA 2023,,Mistral AI; https://files.svgcdn.io/logos/mistral-ai.svg,Research Scientist
Andrew R Barron,18567,JcaWZAQAAAAJ,http://www.stat.yale.edu/~arb4,,https://www.linkedin.com/in/andrew-barron-7a6b5280,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCCVgtv0ifidFlcsExVc-yeM-Gih3OcXglsA&s,Universal approximation bounds for superpositions of a sigmoidal function 1993,,Yale University; https://upload.wikimedia.org/wikipedia/commons/0/07/Yale_University_Shield_1.svg,Professor
Rufin VanRullen,19127,1pwyaYgAAAAJ,https://rufinv.github.io/,,https://fr.linkedin.com/in/rufin-vanrullen-6b53122ba?trk=public_post_main-feed-card-text,https://simons.berkeley.edu/sites/default/files/styles/post_card_lg_2x/public/ruf2_cropped.jpg?h=3e5a4f4c&itok=-jGfk8lA,The phase of ongoing EEG oscillations predicts visual perception 2009,,CNRS; https://cdn.worldvectorlogo.com/logos/cnrs-1.svg,Research Director
